"age","married","female","black","hispanic","born_us","fertyr","educ_cat","yrs_educ","masters","proffnl","doctoral","empstat","incwage","uhrswork","wkswork1","hrly_wage","ownershp","rent","trantime","hispan","race","citizen","marst","ind1990","occ1990","degfield","statefip"
55,0,1,0,0,1,NA,3,14,0,0,0,1,115000,50,52,44.2307692307692,1,NA,30,0,1,1,5,612,243,0,17
34,0,1,0,0,0,0,5,18,1,0,0,1,56000,35,52,30.7692307692308,1,NA,65,0,6,0,6,840,78,36,34
26,0,1,0,0,0,0,5,22,0,0,1,1,75000,43,52,33.5420393559928,2,2000,25,0,1,0,6,840,103,61,51
54,1,1,0,0,1,NA,3,14,0,0,0,2,24000,40,32,18.75,1,NA,NA,0,1,1,1,831,446,0,2
30,1,1,0,0,1,0,4,16,0,0,0,1,19500,25,52,15,1,NA,45,0,1,1,1,840,389,23,47
43,0,1,0,0,1,0,4,16,0,0,0,1,2e+05,50,52,76.9230769230769,1,NA,1,0,1,1,6,633,243,19,48
48,1,1,0,0,1,0,4,16,0,0,0,1,140000,43,52,62.6118067978533,1,NA,15,0,1,1,1,831,95,61,25
44,1,0,0,0,1,NA,5,18,1,0,0,1,140000,45,52,59.8290598290598,1,NA,26,0,1,1,1,732,55,21,12
29,0,1,0,0,1,1,3,13,0,0,0,1,28000,40,52,13.4615384615385,1,NA,15,0,7,1,5,882,214,0,13
28,0,0,0,0,1,NA,3,13,0,0,0,1,90000,40,52,43.2692307692308,2,2200,10,0,8,1,6,440,64,0,6
44,1,0,0,0,0,NA,3,14,0,0,0,1,8800,40,52,4.23076923076923,1,NA,20,0,6,0,1,641,436,0,6
40,1,0,0,0,1,NA,2,12,0,0,0,1,38000,40,52,18.2692307692308,1,NA,15,0,1,1,1,712,549,0,31
51,1,0,0,0,1,NA,3,13,0,0,0,1,81000,52,52,29.9556213017751,1,NA,20,0,1,1,1,270,453,0,39
50,0,0,1,0,1,NA,3,14,0,0,0,1,55000,43,52,24.5974955277281,1,NA,70,0,2,1,4,910,423,0,13
52,1,0,0,0,1,NA,3,14,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,0,999,0,40
52,1,0,0,1,1,NA,1,9,0,0,0,1,45000,40,52,21.6346153846154,1,NA,15,1,1,1,1,612,243,0,48
38,0,0,1,0,1,NA,3,13,0,0,0,1,42000,40,52,20.1923076923077,2,790,60,0,2,1,6,441,527,0,36
35,1,1,0,0,1,0,4,16,0,0,0,3,27100,35,40,19.3571428571429,1,NA,NA,0,1,1,1,842,158,11,17
52,1,1,0,1,1,NA,3,13,0,0,0,1,50000,50,52,19.2307692307692,1,NA,45,2,9,1,1,601,243,0,15
52,1,1,0,0,1,NA,4,16,0,0,0,1,25000,45,45,12.3456790123457,1,NA,10,0,1,1,1,831,208,19,20
34,1,1,0,0,1,0,2,12,0,0,0,1,3000,10,10,30,1,NA,5,0,1,1,1,791,21,0,12
37,1,1,1,0,0,1,4,16,0,0,0,1,17000,28,30,20.2380952380952,2,800,30,0,2,0,1,840,447,23,24
37,0,0,0,1,1,NA,3,13,0,0,0,2,22000,40,20,27.5,1,NA,NA,1,1,1,3,411,889,0,48
27,1,0,0,0,1,NA,4,16,0,0,0,1,40000,40,52,19.2307692307692,1,NA,6,0,1,1,1,850,64,61,18
52,0,1,0,1,0,NA,1,8,0,0,0,3,0,NA,NA,NA,1,NA,NA,1,1,0,5,0,999,0,48
51,0,0,0,1,0,NA,2,12,0,0,0,1,76000,55,52,26.5734265734266,1,NA,15,4,1,0,4,550,804,0,12
38,1,1,0,1,0,0,1,3,0,0,0,1,13300,20,52,12.7884615384615,1,NA,60,1,1,0,1,550,453,0,6
28,1,1,0,0,1,1,3,13,0,0,0,3,0,NA,NA,NA,2,1000,NA,0,8,1,1,841,319,0,41
35,0,0,0,1,1,NA,3,13,0,0,0,1,46000,48,52,18.4294871794872,1,NA,30,1,1,1,6,810,175,0,6
49,1,1,1,0,1,0,3,14,0,0,0,1,40000,40,52,19.2307692307692,1,NA,10,0,2,1,1,812,95,0,17
37,0,1,1,0,1,0,3,14,0,0,0,1,38000,37,52,19.7505197505198,2,400,45,0,2,1,6,870,174,0,12
37,1,0,0,1,1,NA,5,18,1,0,0,1,50000,40,52,24.0384615384615,1,NA,15,4,1,1,1,841,178,62,12
32,0,1,0,0,1,0,2,12,0,0,0,1,40000,40,52,19.2307692307692,1,NA,25,0,1,1,6,591,276,0,8
26,0,1,0,0,1,0,3,13,0,0,0,1,11000,26,52,8.13609467455621,1,NA,20,0,1,1,6,60,379,0,42
47,1,1,0,0,1,0,3,13,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,0,999,0,51
51,1,0,0,0,1,NA,4,16,0,0,0,1,149000,40,52,71.6346153846154,1,NA,10,0,1,1,1,881,21,21,17
32,1,0,0,1,0,NA,1,6,0,0,0,1,28800,40,52,13.8461538461538,2,NA,15,1,1,0,1,100,889,0,48
26,0,0,0,0,1,NA,4,16,0,0,0,1,34000,40,42,20.2380952380952,2,1000,20,0,6,1,6,700,376,62,39
26,0,0,0,1,1,NA,4,16,0,0,0,2,0,20,20,NA,1,NA,NA,2,1,1,6,741,185,60,34
52,0,1,0,0,1,NA,5,18,1,0,0,1,61000,60,46,22.1014492753623,1,NA,155,0,1,1,4,842,156,23,12
46,1,1,0,0,0,0,5,18,1,0,0,1,71000,40,52,34.1346153846154,1,NA,60,0,6,0,1,810,64,24,6
41,0,0,0,0,0,NA,3,14,0,0,0,1,50000,50,52,19.2307692307692,1,NA,30,0,8,0,4,800,214,0,6
53,1,0,0,0,0,NA,5,17,0,1,0,1,140000,40,52,67.3076923076923,1,NA,60,0,6,0,1,831,96,61,6
49,0,1,1,0,1,0,5,18,1,0,0,1,42000,40,52,20.1923076923077,2,1300,18,0,2,1,4,841,337,62,37
54,1,1,0,0,1,NA,4,16,0,0,0,1,64000,40,52,30.7692307692308,1,NA,30,0,1,1,1,731,379,62,26
29,0,0,0,1,1,NA,3,14,0,0,0,1,54000,40,52,25.9615384615385,1,NA,152,4,7,1,6,890,376,0,17
52,1,0,0,0,1,NA,3,14,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,5,1,1,60,567,0,15
47,0,0,1,0,1,NA,2,12,0,0,0,1,4000,20,26,7.69230769230769,2,590,15,0,2,1,6,712,585,0,39
51,1,0,0,0,0,NA,5,18,1,0,0,1,52000,40,52,25,1,NA,20,0,1,0,1,930,78,11,53
42,1,1,0,0,1,0,1,11,0,0,0,1,20000,40,52,9.61538461538461,2,650,20,0,1,1,1,601,243,0,13
41,1,0,0,1,1,NA,4,16,0,0,0,3,50000,40,52,24.0384615384615,1,NA,NA,4,1,1,1,862,155,41,48
50,1,1,0,0,1,0,2,12,0,0,0,1,50000,40,52,24.0384615384615,2,1800,35,0,1,1,1,192,337,0,4
36,1,0,0,0,0,NA,2,12,0,0,0,1,13000,50,52,5,2,500,15,0,6,0,1,791,469,0,15
28,0,1,0,0,1,0,2,12,0,0,0,3,0,NA,NA,NA,2,850,NA,0,8,1,6,0,999,0,36
55,0,0,0,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,4,0,999,0,12
37,1,1,1,0,1,0,4,16,0,0,0,2,80000,60,44,30.3030303030303,1,NA,NA,0,2,1,1,872,21,19,24
54,0,1,0,0,1,NA,5,18,1,0,0,1,250000,50,52,96.1538461538462,1,NA,30,0,1,1,6,732,8,19,6
42,1,1,0,1,1,0,2,12,0,0,0,1,8000,36,52,4.27350427350427,1,NA,20,1,1,1,1,840,447,0,48
32,0,0,0,0,0,NA,4,16,0,0,0,1,122000,40,52,58.6538461538462,2,1600,15,0,6,0,6,192,229,24,42
31,1,1,0,1,1,1,3,13,0,0,0,3,0,NA,NA,NA,2,430,NA,1,1,1,1,621,276,0,6
47,0,1,0,0,1,0,2,12,0,0,0,1,23000,40,52,11.0576923076923,2,700,25,0,1,1,6,582,889,0,39
36,1,0,0,1,1,NA,2,12,0,0,0,1,32000,40,52,15.3846153846154,1,NA,25,2,7,1,1,190,889,0,36
54,1,0,0,0,0,NA,5,18,1,0,0,1,120000,50,52,46.1538461538462,2,2400,15,0,1,0,1,940,905,61,53
44,0,0,0,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,2,1000,NA,0,1,1,6,0,999,0,32
48,1,0,0,1,0,NA,5,18,1,0,0,1,466000,40,52,NA,1,NA,25,4,1,0,1,700,4,62,12
45,1,0,0,0,1,NA,5,22,0,0,1,1,0,50,52,NA,1,NA,15,0,1,1,1,840,167,52,4
30,0,1,0,1,0,0,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,1,1,0,6,0,999,0,40
38,0,1,0,0,1,0,3,13,0,0,0,1,62000,45,52,26.4957264957265,2,1200,10,0,1,1,6,601,243,0,6
37,1,0,0,0,1,NA,3,14,0,0,0,1,70000,40,52,33.6538461538462,2,1400,10,0,1,1,1,941,905,0,48
47,1,1,0,0,0,0,3,14,0,0,0,1,30000,40,52,14.4230769230769,1,NA,20,0,1,0,1,831,446,0,17
29,0,1,0,0,1,0,4,16,0,0,0,1,85000,5,52,NA,2,3500,25,0,1,1,6,882,64,21,36
37,1,0,0,0,1,NA,3,13,0,0,0,1,56000,45,52,23.9316239316239,1,NA,30,0,1,1,1,532,243,0,42
42,1,1,0,1,0,0,1,8,0,0,0,3,0,NA,NA,NA,2,600,NA,1,1,0,1,0,999,0,19
53,0,1,0,0,1,NA,3,13,0,0,0,1,13200,13,52,19.5266272189349,2,450,15,0,1,1,4,831,207,0,19
55,0,1,0,0,1,NA,2,12,0,0,0,1,240000,42,52,109.89010989011,2,3900,5,0,1,1,4,842,376,0,6
37,1,0,0,0,1,NA,2,12,0,0,0,1,70000,40,52,33.6538461538462,1,NA,30,0,1,1,1,702,525,0,13
30,1,1,0,0,0,0,5,17,0,1,0,1,350000,80,52,84.1346153846154,2,3500,20,0,4,0,1,841,178,62,36
49,1,1,0,1,0,0,1,9,0,0,0,1,0,40,52,NA,1,NA,45,1,1,0,1,761,405,0,12
29,0,0,0,1,0,NA,2,12,0,0,0,1,45000,50,48,18.75,1,NA,30,1,1,0,6,331,726,0,48
34,0,0,0,0,1,NA,2,12,0,0,0,1,25000,25,52,19.2307692307692,2,650,35,0,1,1,6,60,595,0,47
49,1,1,0,1,0,0,2,12,0,0,0,3,0,NA,NA,NA,2,630,NA,4,7,0,1,0,999,0,36
26,0,0,0,0,1,NA,1,11,0,0,0,1,18000,40,52,8.65384615384615,2,550,10,0,8,1,6,922,453,0,6
51,1,1,0,0,1,NA,4,16,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,0,999,61,51
34,1,0,0,0,0,NA,4,16,0,0,0,1,140000,40,52,67.3076923076923,1,NA,60,0,4,0,2,882,53,24,6
45,0,1,0,1,0,0,1,9,0,0,0,3,0,NA,NA,NA,1,NA,NA,1,7,0,6,0,999,0,40
28,1,0,0,0,1,NA,2,12,0,0,0,1,46000,45,52,19.6581196581197,1,NA,25,0,1,1,1,842,453,0,26
27,0,1,0,0,1,0,3,13,0,0,0,1,16800,30,50,11.2,2,770,18,0,1,1,6,821,303,0,48
55,1,0,0,1,0,NA,4,16,0,0,0,1,30000,40,52,14.4230769230769,1,NA,10,1,3,0,1,762,585,24,17
39,1,0,0,0,0,NA,5,18,1,0,0,1,120000,40,52,57.6923076923077,1,NA,45,0,6,0,1,732,229,24,53
30,1,1,0,0,1,1,5,22,0,0,1,1,52000,40,52,25,1,NA,30,0,1,1,1,840,103,61,29
26,0,0,0,0,1,NA,2,12,0,0,0,1,60000,50,52,23.0769230769231,1,NA,60,0,1,1,6,60,558,0,22
54,0,1,0,0,1,NA,1,0,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,4,0,999,0,39
39,0,0,0,0,1,NA,3,13,0,0,0,2,15000,50,24,12.5,2,530,NA,0,1,1,4,910,418,0,29
41,1,1,0,0,1,0,2,12,0,0,0,1,9000,40,52,4.32692307692308,2,400,5,0,1,1,2,641,17,0,1
32,0,0,0,0,1,NA,2,12,0,0,0,2,54000,40,45,30,1,NA,NA,0,1,1,6,840,205,0,6
29,0,1,0,0,1,1,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,6,0,999,0,17
36,0,0,0,0,1,NA,3,13,0,0,0,1,89000,50,52,34.2307692307692,1,NA,20,0,1,1,6,550,274,0,55
34,0,1,0,0,1,0,4,16,0,0,0,1,24000,35,52,13.1868131868132,2,900,10,0,1,1,6,641,17,62,8
44,0,1,1,0,1,0,2,12,0,0,0,1,25000,40,52,12.0192307692308,1,NA,40,0,2,1,6,601,276,0,51
54,1,0,1,0,1,NA,2,12,0,0,0,1,45100,40,52,21.6826923076923,1,NA,10,0,2,1,1,60,585,0,13
33,0,0,0,0,1,NA,2,12,0,0,0,1,52000,44,52,22.7272727272727,1,NA,16,0,8,1,6,762,17,0,41
49,0,1,0,0,1,0,3,13,0,0,0,1,85000,40,52,40.8653846153846,2,710,5,0,1,1,4,591,365,0,48
42,1,1,0,0,1,0,2,12,0,0,0,1,41600,48,52,16.6666666666667,1,NA,3,0,1,1,1,621,243,0,17
55,0,0,0,0,1,NA,3,13,0,0,0,1,90000,32,48,58.59375,2,2000,10,0,1,1,6,710,95,0,6
41,0,0,1,0,1,NA,2,12,0,0,0,2,0,NA,NA,NA,2,480,NA,0,2,1,6,992,991,0,22
25,0,1,0,1,0,0,4,16,0,0,0,1,64000,40,52,30.7692307692308,2,1700,34,1,7,0,6,560,214,24,6
41,0,0,0,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,2,NA,NA,0,1,1,3,0,999,0,45
55,0,0,0,0,1,NA,2,12,0,0,0,1,45100,40,52,21.6826923076923,2,480,5,0,1,1,4,212,505,0,28
37,0,1,0,0,1,0,1,11,0,0,0,1,17000,40,52,8.17307692307692,1,NA,5,0,1,1,4,601,276,0,48
27,1,1,0,0,1,0,5,18,1,0,0,1,88000,40,52,42.3076923076923,2,800,15,0,1,1,1,932,169,55,17
42,1,0,0,1,0,NA,2,12,0,0,0,1,30000,45,52,12.8205128205128,2,600,30,4,1,0,1,60,567,0,48
28,1,1,0,0,1,0,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,880,176,0,40
38,1,1,0,0,1,0,3,14,0,0,0,1,81000,40,52,38.9423076923077,1,NA,25,0,1,1,1,160,26,0,55
45,0,1,0,0,1,0,3,14,0,0,0,1,52000,40,52,25,1,NA,40,0,1,1,4,711,199,0,12
31,0,0,0,0,1,NA,4,16,0,0,0,1,1e+05,50,52,38.4615384615385,1,NA,35,0,1,1,6,891,57,24,26
29,1,0,0,0,1,NA,3,14,0,0,0,1,170000,40,52,81.7307692307692,2,3900,30,0,1,1,1,42,22,0,6
43,1,0,0,0,0,NA,4,16,0,0,0,1,1e+05,40,49,51.0204081632653,1,NA,50,0,4,0,1,890,23,62,36
37,1,1,1,0,0,0,3,14,0,0,0,1,36000,40,52,17.3076923076923,2,680,35,0,2,0,1,831,95,0,39
38,0,0,0,0,1,NA,4,16,0,0,0,1,1e+05,40,52,48.0769230769231,1,NA,15,0,1,1,6,940,905,59,1
42,1,1,1,0,1,0,2,12,0,0,0,3,0,NA,NA,NA,2,430,NA,0,2,1,1,0,999,0,37
26,0,0,0,0,1,NA,2,12,0,0,0,1,25000,30,52,16.025641025641,2,530,60,0,1,1,6,791,274,0,13
33,0,0,1,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,2,1000,NA,0,2,1,6,0,999,0,8
32,1,1,0,1,0,0,5,17,0,1,0,3,0,NA,NA,NA,1,NA,NA,4,1,0,1,0,999,50,6
28,0,1,0,1,1,0,3,14,0,0,0,1,10000,20,40,12.5,2,1300,15,1,1,1,6,623,276,0,6
30,1,0,0,0,1,NA,4,16,0,0,0,1,115000,40,52,55.2884615384615,1,NA,30,0,6,1,1,732,229,55,6
41,1,0,0,0,1,NA,4,16,0,0,0,1,665000,40,52,NA,1,NA,25,0,1,1,1,712,254,53,36
38,1,0,0,0,1,NA,4,16,0,0,0,1,48000,47,52,19.6399345335516,1,NA,15,0,1,1,1,842,156,23,12
38,1,1,0,0,1,0,3,13,0,0,0,1,46000,40,52,22.1153846153846,1,NA,30,0,1,1,1,840,313,0,25
36,1,1,0,0,1,0,5,18,1,0,0,1,1e+05,40,52,48.0769230769231,1,NA,45,0,1,1,1,392,22,62,18
54,1,1,0,0,1,NA,4,16,0,0,0,1,90000,36,52,48.0769230769231,1,NA,30,0,1,1,1,832,23,62,26
30,0,1,0,0,1,0,4,16,0,0,0,1,55000,40,52,26.4423076923077,1,NA,15,0,1,1,4,901,23,62,40
34,1,0,0,0,1,NA,4,16,0,0,0,1,63000,40,52,30.2884615384615,1,NA,15,0,6,1,1,831,95,61,17
30,0,0,0,0,0,NA,5,17,0,1,0,1,50000,40,52,24.0384615384615,1,NA,20,0,7,0,6,840,203,36,6
50,1,1,0,0,1,0,2,12,0,0,0,1,46000,40,39,29.4871794871795,1,NA,20,0,1,1,1,832,447,0,9
50,1,1,0,0,1,0,2,12,0,0,0,3,0,NA,NA,NA,2,600,NA,0,1,1,1,641,444,0,39
34,0,0,0,1,1,NA,4,16,0,0,0,2,0,NA,NA,NA,1,NA,NA,1,1,1,6,410,359,60,6
49,1,0,0,0,0,NA,2,12,0,0,0,1,35000,60,52,11.2179487179487,2,1700,30,0,6,0,1,771,628,0,36
36,0,0,0,0,1,NA,4,16,0,0,0,1,36500,40,52,17.5480769230769,2,1200,27,0,1,1,6,741,37,55,38
31,1,1,0,0,1,0,4,16,0,0,0,1,50000,40,52,24.0384615384615,1,NA,30,0,1,1,1,881,21,52,48
44,0,0,0,0,1,NA,1,0,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,6,0,999,0,13
39,1,0,0,0,1,NA,3,13,0,0,0,1,118000,55,52,41.2587412587413,1,NA,40,0,1,1,1,612,243,0,25
28,1,0,0,0,1,NA,2,12,0,0,0,1,25000,40,52,12.0192307692308,1,NA,45,0,3,1,1,702,503,0,30
46,1,1,0,0,1,0,4,16,0,0,0,1,70000,40,52,33.6538461538462,1,NA,45,0,1,1,1,842,156,40,36
50,1,1,1,0,0,0,5,18,1,0,0,1,80000,50,52,30.7692307692308,1,NA,NA,0,2,0,1,880,25,55,6
51,1,1,0,0,1,NA,5,18,1,0,0,1,0,30,52,NA,1,NA,NA,0,1,1,1,893,188,60,51
31,1,1,0,0,1,0,4,16,0,0,0,1,36600,40,52,17.5961538461538,1,NA,45,0,1,1,1,542,303,62,39
25,0,0,1,0,1,NA,3,13,0,0,0,3,0,NA,NA,NA,2,720,NA,0,2,1,6,0,999,0,39
26,0,1,0,0,1,0,4,16,0,0,0,1,12000,16,40,18.75,2,980,20,0,1,1,6,831,447,61,36
55,1,0,0,0,1,NA,4,16,0,0,0,1,138000,60,52,44.2307692307692,1,NA,45,0,1,1,1,532,229,55,53
32,1,1,0,0,1,0,2,12,0,0,0,1,0,40,52,NA,2,NA,7,0,8,1,1,711,13,0,12
50,1,1,0,0,1,0,3,14,0,0,0,1,1700,5,52,6.53846153846154,1,NA,6,0,1,1,1,880,313,0,42
35,1,1,0,1,0,0,3,13,0,0,0,3,0,NA,NA,NA,1,NA,NA,1,1,0,1,0,999,0,48
51,0,0,0,0,1,NA,3,13,0,0,0,1,32200,35,52,17.6923076923077,2,830,5,0,1,1,6,852,329,0,36
47,1,1,0,0,0,0,3,13,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,6,0,2,0,999,0,12
25,0,0,0,0,1,NA,5,18,1,0,0,1,51000,40,52,24.5192307692308,1,NA,30,0,1,1,6,432,318,53,36
25,1,1,0,0,1,0,4,16,0,0,0,1,40000,40,52,19.2307692307692,1,NA,45,0,1,1,1,922,174,54,27
39,0,0,0,0,1,NA,5,22,0,0,1,1,150000,42,52,68.6813186813187,1,NA,30,0,1,1,4,840,96,36,48
36,0,0,0,1,1,NA,4,16,0,0,0,1,7300,35,25,8.34285714285714,2,660,30,4,1,1,6,682,275,60,36
54,1,0,1,0,0,NA,3,14,0,0,0,1,50000,40,52,24.0384615384615,1,NA,30,0,2,0,1,760,274,0,32
50,1,1,0,0,0,0,5,18,1,0,0,1,17000,40,43,9.88372093023256,1,NA,40,0,6,0,1,842,156,55,51
42,0,0,0,0,1,NA,2,12,0,0,0,1,29500,40,52,14.1826923076923,1,NA,15,0,1,1,6,332,779,0,39
47,1,0,0,0,1,NA,4,16,0,0,0,1,80000,50,52,30.7692307692308,1,NA,2,0,1,1,1,791,22,19,41
31,1,0,0,0,1,NA,5,18,1,0,0,1,88000,40,52,42.3076923076923,1,NA,NA,0,1,1,1,732,166,62,26
44,1,1,0,1,1,1,4,16,0,0,0,1,99000,35,52,54.3956043956044,2,2000,80,4,8,1,1,841,234,62,36
54,1,0,0,0,1,NA,4,16,0,0,0,1,20000,45,8,55.5555555555556,1,NA,25,0,1,1,1,331,13,33,27
30,0,0,0,0,1,NA,2,12,0,0,0,3,35000,80,40,10.9375,2,1100,NA,0,1,1,6,551,243,0,17
31,1,1,0,1,0,0,3,14,0,0,0,1,30000,9,52,64.1025641025641,2,1300,7,1,1,0,1,711,313,0,6
48,0,0,0,0,1,NA,2,12,0,0,0,1,80000,40,52,38.4615384615385,2,400,45,0,1,1,4,712,453,0,37
45,0,1,0,0,1,0,2,12,0,0,0,3,0,NA,NA,NA,2,2200,NA,0,1,1,6,0,999,0,1
54,0,0,0,0,1,NA,2,12,0,0,0,1,25000,45,52,10.6837606837607,2,550,8,0,1,1,6,741,217,0,21
45,0,0,0,1,1,NA,2,12,0,0,0,1,3400,45,2,37.7777777777778,1,NA,60,1,1,1,4,60,869,0,6
39,0,0,0,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,7,1,6,0,999,0,51
37,0,1,0,0,1,0,4,16,0,0,0,1,72000,40,52,34.6153846153846,1,NA,35,0,1,1,4,352,33,62,53
33,1,1,0,0,1,0,4,16,0,0,0,3,20000,50,35,11.4285714285714,2,1500,NA,0,1,1,1,842,156,23,48
52,0,1,0,0,1,NA,2,12,0,0,0,1,0,12,48,NA,1,NA,15,0,1,1,4,20,486,0,48
25,0,1,0,0,1,0,3,13,0,0,0,1,32000,40,52,15.3846153846154,2,850,20,0,1,1,6,712,313,0,17
38,0,0,0,0,1,NA,3,13,0,0,0,1,90000,40,52,43.2692307692308,1,NA,10,0,1,1,6,741,22,0,6
52,0,1,0,0,1,NA,2,12,0,0,0,1,38300,40,52,18.4134615384615,1,NA,6,0,1,1,4,151,22,0,23
36,1,1,0,0,0,0,3,13,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,4,0,1,0,999,0,6
50,1,1,0,0,1,0,3,14,0,0,0,3,0,NA,NA,NA,2,900,NA,0,1,1,1,731,319,0,4
44,0,0,0,1,0,NA,1,9,0,0,0,1,25000,50,52,9.61538461538461,2,1300,20,1,7,0,4,470,479,0,6
26,0,1,0,1,1,0,4,16,0,0,0,1,30300,40,52,14.5673076923077,2,1500,10,1,1,1,6,112,276,26,6
38,1,0,0,1,1,NA,3,14,0,0,0,1,64000,40,52,30.7692307692308,1,NA,10,4,7,1,1,732,229,0,8
37,1,0,0,1,0,NA,2,12,0,0,0,1,60000,40,52,28.8461538461538,2,2000,20,2,1,0,1,392,373,0,8
47,0,0,0,0,1,NA,2,12,0,0,0,1,48000,40,52,23.0769230769231,2,1500,40,0,1,1,4,612,243,0,12
36,1,1,0,0,1,0,3,13,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,591,376,0,24
43,1,1,0,0,1,0,5,18,1,0,0,1,160000,40,52,76.9230769230769,1,NA,45,0,1,1,1,932,73,50,24
43,0,0,0,0,1,NA,3,13,0,0,0,1,70000,45,52,29.9145299145299,2,800,15,0,1,1,6,882,218,0,4
33,0,1,0,0,1,0,3,13,0,0,0,1,50000,30,52,32.0512820512821,1,NA,20,0,1,1,4,612,505,0,53
32,1,1,0,0,1,0,4,16,0,0,0,1,48000,40,40,30,1,NA,15,0,1,1,1,842,156,36,20
31,1,1,0,0,1,1,2,12,0,0,0,1,4000,60,16,4.16666666666667,2,NA,55,0,9,1,1,120,223,0,6
42,1,0,0,0,1,NA,4,16,0,0,0,1,75000,52,52,27.7366863905325,1,NA,25,0,1,1,1,352,56,24,21
30,0,1,0,0,1,0,2,12,0,0,0,3,0,NA,NA,NA,2,420,NA,0,1,1,4,641,434,0,48
33,1,1,0,0,1,0,4,16,0,0,0,3,0,NA,NA,NA,2,2100,NA,0,1,1,1,842,156,62,47
45,1,0,0,0,0,NA,4,16,0,0,0,1,135000,40,52,64.9038461538462,1,NA,75,0,6,0,1,732,64,36,6
28,1,0,0,0,0,NA,4,16,0,0,0,1,60000,40,52,28.8461538461538,2,1400,25,0,6,0,1,892,229,36,17
52,0,1,0,0,1,NA,3,14,0,0,0,1,55000,40,52,26.4423076923077,2,1200,15,0,1,1,4,840,446,0,8
27,1,1,0,0,1,0,4,16,0,0,0,3,10600,40,16,16.5625,2,1800,NA,0,8,1,2,881,75,37,48
32,0,1,0,0,1,0,3,14,0,0,0,1,30000,36,52,16.025641025641,1,NA,20,0,1,1,4,12,678,0,36
39,1,1,0,0,1,0,4,16,0,0,0,1,67000,44,52,29.2832167832168,1,NA,40,0,1,1,1,712,254,60,51
45,1,0,0,0,1,NA,3,14,0,0,0,1,135000,40,52,64.9038461538462,1,NA,45,0,1,1,1,671,243,0,17
33,1,0,0,0,0,NA,5,18,1,0,0,1,65000,40,52,31.25,2,2700,45,0,6,0,1,181,76,24,34
50,1,0,0,0,1,NA,2,12,0,0,0,1,59000,53,52,21.4078374455733,1,NA,7,0,1,1,1,331,779,0,25
48,1,1,0,0,1,0,2,12,0,0,0,2,0,NA,NA,NA,1,NA,NA,0,1,1,1,992,991,0,6
47,1,1,0,0,1,0,5,17,0,1,0,3,0,15,20,NA,1,NA,NA,0,1,1,1,893,199,36,24
38,0,0,0,1,1,NA,2,12,0,0,0,1,15000,40,52,7.21153846153846,2,850,20,2,1,1,6,371,785,0,36
37,0,1,1,0,1,0,2,12,0,0,0,1,24000,40,52,11.5384615384615,2,600,40,0,2,1,6,812,446,0,40
48,1,1,0,0,0,0,3,13,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,0,1,610,243,0,12
34,1,1,0,1,0,0,2,12,0,0,0,3,0,NA,NA,NA,2,650,NA,1,1,0,1,0,999,0,48
46,1,0,0,0,1,NA,2,12,0,0,0,1,58000,45,52,24.7863247863248,1,NA,20,0,1,1,1,60,573,0,53
30,1,0,0,1,0,NA,2,12,0,0,0,1,10000,40,52,4.80769230769231,1,NA,60,1,1,0,1,322,525,0,17
32,1,1,0,0,1,0,2,12,0,0,0,1,38000,40,52,18.2692307692308,1,NA,20,0,1,1,1,901,8,0,41
37,1,0,0,0,1,NA,4,16,0,0,0,1,62000,40,52,29.8076923076923,1,NA,25,0,1,1,1,712,229,55,32
29,1,1,0,0,1,0,5,18,1,0,0,1,42000,50,40,21,1,NA,12,0,1,1,1,842,156,23,55
28,1,0,0,1,1,NA,2,12,0,0,0,1,45000,40,52,21.6346153846154,1,NA,142,1,1,1,1,60,577,0,6
40,1,0,0,0,1,NA,2,12,0,0,0,3,20000,35,35,16.3265306122449,1,NA,NA,0,1,1,1,411,518,0,13
55,1,1,0,0,1,NA,2,12,0,0,0,1,15000,30,52,9.61538461538461,1,NA,15,0,1,1,1,842,379,0,55
28,1,1,0,1,1,0,4,16,0,0,0,1,55000,50,52,21.1538461538462,1,NA,NA,4,1,1,1,842,156,23,24
46,1,1,0,0,1,0,3,14,0,0,0,1,13000,35,52,7.14285714285714,1,NA,5,0,1,1,1,842,159,0,17
